,Age,Attrition,DistanceFromHome,Education,EmployeeID,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
3427,55,0,26,2,3428,1,1,2,27890,3.0,13,1,17.0,2,8,6,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3428,41,0,19,1,3429,1,0,2,58280,1.0,13,0,21.0,0,21,5,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3429,38,0,24,2,3430,1,1,1,23260,8.0,14,0,19.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3430,26,1,21,1,3431,1,1,1,135250,8.0,17,1,7.0,4,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3431,52,1,5,4,3432,1,1,4,14200,1.0,13,1,33.0,2,32,6,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3432,44,0,16,3,3433,1,1,1,80200,3.0,11,1,23.0,2,12,11,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3433,50,0,2,2,3434,1,0,1,36880,0.0,11,0,19.0,3,18,0,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3434,36,1,2,4,3435,1,0,4,54820,1.0,18,0,18.0,3,17,15,14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3435,39,0,11,3,3436,1,0,1,160150,1.0,11,0,21.0,3,21,2,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3436,33,0,9,2,3437,1,0,5,12000,0.0,11,1,3.0,3,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3437,45,0,7,2,3438,1,0,1,56610,3.0,12,0,26.0,2,9,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3438,32,0,15,3,3439,1,0,2,69290,9.0,20,0,10.0,6,8,7,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3439,34,0,6,4,3440,1,0,2,96130,0.0,12,1,16.0,5,15,0,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3440,59,0,5,3,3441,1,0,2,56740,3.0,12,0,14.0,6,6,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3441,45,0,16,1,3442,1,0,2,54840,1.0,20,3,6.0,6,6,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3442,53,0,8,2,3443,1,0,2,120610,2.0,20,1,30.0,2,15,6,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3443,36,1,7,2,3444,1,1,1,56600,7.0,12,0,9.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3444,26,1,2,3,3445,1,0,2,48210,6.0,14,2,6.0,2,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3445,34,0,2,2,3446,1,0,1,64100,1.0,13,1,1.0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3446,28,0,10,3,3447,1,0,2,52100,1.0,15,0,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3447,38,0,9,4,3448,1,0,2,26950,3.0,14,1,8.0,4,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3448,50,0,5,4,3449,1,0,1,118780,2.0,13,1,29.0,2,8,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3449,37,0,1,3,3450,1,0,1,170680,3.0,23,0,8.0,6,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3450,40,0,2,3,3451,1,0,5,24550,1.0,15,1,8.0,2,7,7,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3451,26,0,3,3,3452,1,0,2,139640,1.0,11,2,5.0,1,5,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3452,46,0,2,1,3453,1,1,3,49410,9.0,13,2,23.0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3453,54,0,5,3,3454,1,1,2,24780,6.0,11,0,13.0,0,9,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3454,56,0,1,2,3455,1,1,2,52280,2.0,11,0,18.0,4,5,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3455,36,0,4,2,3456,1,1,2,44780,0.0,18,1,15.0,3,14,7,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3456,55,0,2,3,3457,1,1,2,75470,7.0,16,0,31.0,2,9,6,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3457,43,0,25,2,3458,1,0,3,50550,5.0,22,0,18.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3458,20,1,8,3,3459,1,0,3,34640,1.0,20,0,2.0,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3459,21,1,1,4,3460,1,0,1,57750,1.0,18,0,1.0,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3460,46,0,12,3,3461,1,1,3,89430,8.0,12,1,19.0,6,16,1,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3461,51,1,23,3,3462,1,1,2,192720,9.0,20,0,18.0,2,10,2,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3462,28,1,19,4,3463,1,1,4,52380,1.0,17,1,10.0,4,10,1,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3463,26,0,5,4,3464,1,1,2,46820,1.0,11,1,6.0,3,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3464,30,0,8,3,3465,1,1,1,183000,0.0,14,0,7.0,6,6,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3465,41,0,1,4,3466,1,1,1,52570,1.0,14,0,10.0,2,10,0,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3466,38,0,5,3,3467,1,0,1,63490,0.0,11,0,20.0,3,19,1,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3467,40,0,1,4,3468,1,0,1,48690,4.0,12,0,14.0,2,11,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3468,27,0,11,3,3469,1,1,2,99850,1.0,14,1,3.0,3,3,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3469,55,0,23,5,3470,1,0,3,36970,3.0,13,1,23.0,1,3,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3470,28,0,1,3,3471,1,0,2,74570,3.0,11,2,10.0,1,8,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3471,44,1,18,4,3472,1,1,2,21190,9.0,15,0,24.0,3,20,3,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3472,33,0,23,4,3473,1,1,4,39830,4.0,12,0,9.0,3,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3473,35,1,7,4,3474,1,0,3,61180,0.0,21,1,9.0,3,8,4,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3474,33,1,1,2,3475,1,1,1,62140,1.0,19,2,14.0,3,13,3,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3475,28,0,1,1,3476,1,0,2,63470,1.0,15,1,4.0,2,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3476,34,0,29,4,3477,1,0,1,115100,0.0,14,1,7.0,5,6,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3477,37,0,7,4,3478,1,0,4,71430,2.0,21,0,8.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3478,25,1,25,4,3479,1,1,2,82680,1.0,12,0,7.0,3,7,5,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3479,26,1,8,2,3480,1,0,2,80950,1.0,15,0,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3480,33,1,8,2,3481,1,0,4,29040,4.0,13,0,5.0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3481,42,0,11,1,3482,1,0,4,60320,0.0,14,0,23.0,2,22,13,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3482,28,1,7,3,3483,1,0,2,29760,1.0,14,0,1.0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3483,50,1,1,4,3484,1,0,2,159920,3.0,14,0,5.0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3484,33,0,9,3,3485,1,1,2,46490,0.0,12,0,4.0,2,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3485,34,0,1,1,3486,1,1,2,26960,3.0,23,0,6.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3486,48,0,2,1,3487,1,0,2,23700,2.0,11,0,27.0,3,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3487,45,0,1,3,3488,1,1,2,125040,1.0,12,1,15.0,2,15,4,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3488,52,0,1,3,3489,1,0,1,59740,7.0,18,1,18.0,6,8,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3489,38,0,6,2,3490,1,0,1,47360,0.0,11,1,9.0,3,8,2,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3490,29,0,8,3,3491,1,1,4,52960,4.0,14,0,11.0,3,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3491,28,0,1,3,3492,1,1,4,67810,0.0,15,1,10.0,2,9,1,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3492,46,0,6,4,3493,1,0,3,21740,3.0,11,1,23.0,3,12,4,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3493,38,0,7,4,3494,1,0,1,66530,7.0,20,1,10.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3494,43,0,5,3,3495,1,1,2,96990,8.0,19,1,18.0,3,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3495,39,1,1,3,3496,1,0,2,67550,7.0,14,1,21.0,2,18,11,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3496,40,0,1,1,3497,1,0,1,22130,1.0,17,0,21.0,4,20,4,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3497,21,0,1,4,3498,1,1,1,26100,1.0,11,1,2.0,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3498,39,0,6,3,3499,1,0,1,28510,9.0,15,0,9.0,2,5,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3499,36,0,1,3,3500,1,0,3,34520,2.0,13,3,18.0,4,11,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3500,31,0,7,3,3501,1,0,1,52580,0.0,14,3,3.0,5,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3501,28,0,2,4,3502,1,0,1,93550,0.0,11,0,6.0,4,5,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3502,35,0,9,2,3503,1,1,1,104960,1.0,13,1,5.0,2,5,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3503,49,0,2,2,3504,1,1,1,63800,6.0,23,1,22.0,1,9,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3504,34,0,9,1,3505,1,0,2,26570,2.0,13,1,5.0,3,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3505,29,0,1,4,3506,1,0,3,27160,0.0,18,0,8.0,2,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3506,42,0,21,2,3507,1,1,1,22010,4.0,12,1,16.0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3507,29,0,4,2,3508,1,1,2,65400,1.0,22,0,10.0,2,10,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3508,38,0,1,3,3509,1,1,1,38160,1.0,13,2,7.0,2,7,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3509,28,0,6,4,3510,1,0,1,52530,1.0,15,0,3.0,2,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3510,18,1,2,4,3511,1,0,3,109650,1.0,18,0,0.0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3511,33,1,3,2,3512,1,0,1,49360,0.0,14,0,6.0,2,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3512,41,0,4,2,3513,1,0,2,25430,3.0,12,0,6.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3513,31,1,10,3,3514,1,1,1,53040,1.0,17,0,2.0,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3514,37,0,23,3,3515,1,0,3,166590,7.0,16,1,9.0,2,6,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3515,27,0,6,2,3516,1,1,1,42600,1.0,11,2,4.0,2,4,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3516,34,0,1,1,3517,1,1,2,24760,1.0,19,0,6.0,2,6,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3517,35,0,6,3,3518,1,1,3,31020,1.0,13,1,6.0,3,5,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3518,29,1,6,3,3519,1,0,1,22440,1.0,12,3,11.0,5,11,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3519,40,0,2,4,3520,1,0,4,75960,9.0,11,0,20.0,0,18,2,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3520,42,1,2,4,3521,1,0,1,22850,0.0,16,0,22.0,3,21,13,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3521,42,0,1,2,3522,1,0,4,30340,7.0,21,1,9.0,3,6,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3522,35,0,5,3,3523,1,0,1,57150,6.0,24,2,10.0,0,8,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3523,24,0,7,4,3524,1,1,1,25760,8.0,17,3,6.0,3,4,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3524,28,1,15,4,3525,1,0,2,41970,1.0,13,0,1.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3525,26,0,1,4,3526,1,0,2,143360,1.0,21,1,8.0,3,8,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3526,30,0,7,2,3527,1,1,1,34480,1.0,11,0,10.0,3,10,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3527,40,0,26,4,3528,1,0,2,194060,3.0,20,3,16.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3528,35,0,18,5,3529,1,1,2,65380,2.0,16,1,15.0,3,7,6,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3529,34,0,6,2,3530,1,0,1,43060,0.0,11,0,14.0,2,13,4,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3530,35,0,3,3,3531,1,1,2,22580,1.0,11,1,2.0,2,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3531,43,1,5,3,3532,1,1,3,45220,8.0,15,1,7.0,3,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3532,32,0,11,2,3533,1,1,2,44870,1.0,11,0,1.0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3533,56,0,3,2,3534,1,0,2,44490,2.0,15,0,28.0,3,5,4,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3534,29,0,26,1,3535,1,0,1,22180,1.0,24,1,10.0,1,10,0,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3535,19,0,23,4,3536,1,0,2,191970,1.0,12,0,1.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3536,45,0,22,3,3537,1,1,2,132120,4.0,13,0,7.0,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3537,37,0,14,4,3538,1,0,3,65770,1.0,13,0,14.0,1,14,3,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3538,20,0,6,3,3539,1,0,5,83920,1.0,17,0,2.0,5,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3539,44,1,6,2,3540,1,0,3,45580,1.0,13,1,6.0,2,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3540,53,0,6,4,3541,1,0,1,40310,3.0,12,1,26.0,3,7,4,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3541,29,0,23,3,3542,1,0,1,79690,0.0,14,0,6.0,3,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3542,22,1,22,4,3543,1,0,1,26540,0.0,24,0,1.0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3543,46,0,2,3,3544,1,0,2,165550,8.0,14,2,28.0,4,26,15,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3544,44,0,20,3,3545,1,0,1,45560,2.0,13,0,6.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3545,33,0,28,4,3546,1,1,1,60910,1.0,15,0,5.0,6,5,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3546,41,1,12,3,3547,1,0,2,195660,6.0,16,0,5.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3547,30,0,20,3,3548,1,0,3,48100,8.0,18,0,8.0,3,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3548,40,0,9,3,3549,1,0,1,45230,5.0,16,1,5.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3549,50,0,25,4,3550,1,1,2,32020,2.0,24,1,32.0,2,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3550,28,0,6,3,3551,1,0,2,23510,1.0,16,0,6.0,4,6,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3551,46,0,8,4,3552,1,0,3,17020,5.0,21,0,25.0,2,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3552,35,0,4,4,3553,1,0,1,180410,3.0,20,1,15.0,3,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3553,24,1,28,4,3554,1,0,3,28860,1.0,19,1,1.0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3554,33,0,9,2,3555,1,1,1,20970,1.0,14,2,10.0,5,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3555,36,0,9,2,3556,1,0,2,119350,1.0,11,3,7.0,6,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3556,30,0,29,3,3557,1,0,1,25460,1.0,14,1,10.0,2,10,8,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3557,44,0,3,4,3558,1,0,2,25640,1.0,12,3,20.0,3,20,13,17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3558,20,0,18,4,3559,1,0,1,84120,1.0,13,0,2.0,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3559,46,0,9,1,3560,1,1,1,141180,2.0,22,0,12.0,3,6,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3560,42,0,5,4,3561,1,0,5,170460,7.0,11,0,10.0,3,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3561,60,0,2,2,3562,1,0,2,25640,0.0,14,1,12.0,3,11,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3562,32,0,10,3,3563,1,1,1,102660,1.0,11,0,2.0,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3563,32,0,9,3,3564,1,1,2,50700,4.0,12,1,10.0,6,8,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3564,36,0,3,2,3565,1,0,4,178610,2.0,18,0,17.0,2,7,7,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3565,33,0,26,2,3566,1,0,1,42300,0.0,12,0,15.0,0,14,4,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3566,40,0,1,3,3567,1,1,2,37800,7.0,12,0,7.0,2,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3567,25,0,6,2,3568,1,1,1,27680,0.0,22,1,5.0,0,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3568,30,0,9,3,3569,1,1,1,90710,0.0,19,1,12.0,2,11,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3569,42,0,8,2,3570,1,0,1,106480,3.0,13,1,20.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3570,35,0,1,1,3571,1,0,2,136100,4.0,22,2,16.0,4,13,4,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3571,27,0,7,3,3572,1,0,3,34080,1.0,24,0,9.0,2,9,6,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3572,54,0,9,2,3573,1,0,2,29830,7.0,14,1,33.0,2,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3573,44,0,4,4,3574,1,0,5,76320,1.0,21,0,10.0,3,10,7,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3574,19,1,2,2,3575,1,0,3,98240,1.0,18,0,1.0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3575,29,0,19,4,3576,1,0,1,99500,1.0,20,0,3.0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3576,54,0,9,4,3577,1,0,2,20930,3.0,19,0,36.0,2,10,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3577,31,0,21,3,3578,1,0,2,99800,1.0,12,0,6.0,1,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3578,31,0,24,1,3579,1,1,1,38940,1.0,12,0,10.0,3,10,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3579,59,0,3,4,3580,1,0,1,40510,5.0,16,3,13.0,3,6,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3580,43,0,11,2,3581,1,0,3,168350,3.0,17,1,25.0,3,8,0,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3581,49,0,14,4,3582,1,0,2,62300,2.0,14,0,23.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3582,36,0,5,2,3583,1,1,1,47170,1.0,19,1,12.0,3,11,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3583,48,0,1,4,3584,1,1,2,132370,5.0,13,1,7.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3584,27,0,6,4,3585,1,0,2,37550,1.0,19,0,5.0,2,5,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3585,29,0,17,4,3586,1,0,1,65820,1.0,19,1,6.0,3,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3586,48,0,1,1,3587,1,0,2,74060,6.0,14,2,25.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3587,29,0,3,3,3588,1,1,2,48050,3.0,16,1,9.0,2,7,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3588,34,0,9,4,3589,1,1,2,27410,0.0,15,1,2.0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3589,44,0,4,3,3590,1,1,1,42620,7.0,18,0,26.0,2,22,3,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3590,33,0,8,2,3591,1,1,2,161840,0.0,13,1,10.0,2,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3591,19,0,2,4,3592,1,0,3,115570,1.0,22,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3592,23,0,2,3,3593,1,0,3,18780,1.0,13,1,1.0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3593,25,1,1,1,3594,1,0,1,109320,1.0,11,1,1.0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3594,26,0,9,3,3595,1,0,2,68110,1.0,11,1,8.0,4,8,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3595,45,1,12,3,3596,1,0,2,43060,2.0,11,2,26.0,3,24,1,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3596,55,0,27,3,3597,1,1,2,48590,1.0,24,1,34.0,3,33,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3597,21,1,20,2,3598,1,1,4,53370,1.0,14,1,2.0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3598,46,0,1,4,3599,1,0,1,23400,2.0,13,1,26.0,2,11,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
