,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,average_m_rating,MeanWorkingTime
4078,53,1,18,3,0,1,34230,6.0,15,1,15.0,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,2.0,3.0,10.830895490833337
4079,54,0,14,3,0,3,66740,3.0,17,1,9.0,2,4,2,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,2.0,3.0,8.110683671944445
4080,33,0,2,4,1,4,168800,1.0,14,3,9.0,2,9,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,3.0,3.0,3.0,7.907740038888889
4081,43,0,3,3,0,1,90940,1.0,12,1,10.0,0,10,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,3.0,3.0,7.580863947222222
4082,38,0,2,5,1,4,84460,0.0,14,0,7.0,3,6,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,2.0,3.0,2.5,8.255041294722222
4083,55,0,9,3,0,2,119160,4.0,15,1,35.0,3,10,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,2.0,3.0,2.5,8.140536615277778
4084,31,0,6,3,0,1,45340,1.0,13,0,1.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0,4.0,3.0,3.0,10.818119138055556
4085,39,0,4,3,0,2,98520,0.0,12,1,21.0,5,20,11,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,1.0,3.0,2.5,6.025166229444444
4086,42,0,10,4,1,2,61510,1.0,13,1,20.0,3,20,3,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,3.0,3.0,3.0,6.709025938888889
4087,31,0,14,2,0,2,23020,4.0,14,0,13.0,3,11,4,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,4.0,3.0,6.168016411388889
4088,54,0,1,3,1,2,23620,6.0,13,1,9.0,2,5,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,1.0,3.0,3.5,10.614768227777777
4089,24,0,5,4,0,1,178610,1.0,11,2,4.0,5,4,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,3.0,2.0,2.0,6.808535709166667
4090,23,0,7,3,0,2,191870,1.0,11,1,5.0,2,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,4.0,3.0,7.118069178611111
4091,40,0,21,3,1,3,197170,1.0,21,0,10.0,1,10,9,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0,4.0,3.0,7.816447596388889
4092,40,0,8,1,1,5,35440,3.0,18,3,15.0,3,11,5,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,2.0,3.0,2.5,6.247681168888889
4093,25,0,20,5,1,2,85000,4.0,12,0,6.0,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,2.0,3.0,3.0,6.002046656666667
4094,30,0,20,4,0,2,46610,1.0,11,0,12.0,3,12,1,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.0,2.0,2.5,6.117706524722222
4095,25,0,7,2,0,5,41030,6.0,15,1,7.0,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,3.0,2.0,3.0,10.332315627500002
4096,47,0,1,4,0,2,42490,2.0,13,1,25.0,2,17,12,11,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.0,3.0,2.5,7.5124457144444445
4097,33,0,1,3,0,2,140260,1.0,12,0,1.0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0,2.0,3.0,6.125224807222222
4098,38,0,19,3,1,2,68930,0.0,17,0,16.0,3,15,5,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,2.0,3.0,3.0,7.978509639166666
4099,31,0,10,4,1,3,61250,0.0,13,1,3.0,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,3.0,3.0,3.0,7.462791124722222
4100,38,0,1,4,0,2,36690,2.0,19,0,10.0,2,8,7,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,3.0,3.0,6.4011943025
4101,42,0,6,3,0,2,100080,6.0,19,1,9.0,3,4,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,1.0,2.0,2.0,9.594001621666669
4102,41,0,2,2,0,1,23870,3.0,17,1,12.0,1,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,3.0,2.0,7.861945040277777
4103,47,0,21,2,0,1,46390,0.0,11,1,14.0,2,13,5,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2.0,1.0,2.5,7.126430367222223
4104,35,0,4,3,0,2,78980,7.0,15,0,5.0,2,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,2.5,10.093522609444443
4105,22,0,12,1,0,2,25340,0.0,11,0,4.0,1,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,4.0,3.0,6.95742789
4106,35,0,9,3,1,2,131420,1.0,25,2,10.0,4,10,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,3.0,3.0,3.5,7.8535174619444446
4107,33,0,3,4,0,3,16110,0.0,14,0,10.0,2,9,8,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2.0,4.0,3.0,2.5,8.52712409361111
4108,32,0,3,2,0,3,53630,1.0,13,0,6.0,4,6,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,3.0,3.0,7.1181296991666665
4109,40,0,1,4,0,2,50710,8.0,17,1,8.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,4.0,2.0,2.5,6.457637015
4110,32,0,1,2,0,3,136950,0.0,13,0,3.0,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,3.0,3.0,6.079435968333334
4111,39,0,4,4,0,1,134020,7.0,14,1,18.0,1,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.0,3.0,3.0,8.33523506
4112,38,0,20,4,1,2,20290,3.0,11,1,20.0,3,18,1,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.0,3.0,3.0,2.5,7.977197598611111
4113,32,0,18,3,0,2,63770,1.0,12,2,14.0,3,14,5,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,4.0,3.0,3.0,8.033269398333333
4114,37,0,1,3,1,4,54290,1.0,17,1,16.0,3,16,6,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,3.0,3.0,9.555787073333336
4115,25,0,2,4,1,2,27850,0.0,21,0,6.0,2,5,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,3.0,2.0,3.5,7.950374058888889
4116,52,0,2,4,0,1,46140,2.0,16,1,16.0,3,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,4.0,2.761436413540713,3.0,6.999012480555556
4117,44,0,8,1,1,1,26100,6.0,15,0,6.0,2,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,4.0,3.0,3.0,10.77498971722222
4118,21,0,10,5,0,3,66870,1.0,19,3,2.0,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1.0,3.0,3.0,8.2257284025
4119,39,0,3,4,1,2,47240,2.0,12,1,21.0,4,6,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,3.5,6.2746342888888895
4120,23,1,2,4,1,2,61790,1.0,11,0,1.0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.0,2.0,3.0,7.974554808055555
4121,36,0,24,3,1,2,61200,0.0,19,0,10.0,2,9,3,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,7.883928228888889
4122,36,0,16,1,0,2,105960,7.0,15,0,18.0,3,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,2.0,3.0,2.5,8.033643804999999
4123,56,0,8,1,0,1,54670,1.0,20,0,13.0,6,13,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,2.0,3.0,6.683777326944444
4124,29,1,9,4,0,2,29960,9.0,25,0,4.0,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,4.0,4.0,3.5,10.787534666944444
4125,42,0,17,1,0,3,99980,5.0,24,2,24.0,3,22,4,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,2.0,3.0,7.199605503333333
4126,56,1,10,4,0,2,40780,8.0,24,1,14.0,3,10,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,3.0,1.0,3.5,6.841966355555556
4127,41,0,13,4,1,1,109200,0.0,15,1,21.0,3,20,0,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,3.5,7.708864911111111
4128,34,0,1,3,1,1,62320,1.0,13,1,8.0,3,8,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,3.0,7.391665250833333
4129,36,0,1,1,1,1,132470,1.0,14,0,15.0,3,15,11,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0,4.0,2.0,3.0,7.855883206388889
4130,41,0,1,5,0,1,40810,2.0,13,0,14.0,3,5,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,3.0,3.0,6.969247136111112
4131,32,0,9,4,1,2,57690,1.0,11,0,4.0,3,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1.0,3.0,3.0,7.064065568055556
4132,35,0,16,3,1,2,23940,1.0,16,1,9.0,3,9,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,10.522351868055557
4133,38,0,23,3,0,3,39040,1.0,22,0,10.0,3,10,1,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,4.0,3.0,3.0,6.963356875000001
4134,50,1,4,2,1,2,167990,7.0,14,1,12.0,2,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0,3.0,3.0,2.5,7.654438347222222
4135,36,0,22,4,0,1,29500,4.0,14,0,8.0,1,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,4.0,2.0,2.5,6.912516691111111
4136,45,0,24,3,0,1,36290,8.0,16,1,8.0,2,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.5,6.217382731944444
4137,40,0,10,4,0,1,93620,2.0,11,1,8.0,6,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,3.0,3.0,6.191050020555555
4138,35,0,7,2,0,2,32290,1.0,25,0,10.0,2,10,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,3.0,4.0,3.0,8.307036834444444
4139,40,0,17,4,0,1,35780,2.0,14,1,20.0,2,5,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,3.0,3.0,3.0,7.932049940833334
4140,35,0,14,1,0,2,79880,1.0,18,0,4.0,3,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,4.0,3.0,3.0,7.180463830555556
4141,29,0,1,3,0,3,42840,4.0,11,0,10.0,5,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,2.0,3.0,2.5,9.428138527777778
4142,29,0,5,3,0,2,75530,1.0,19,0,5.0,3,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,1.0,1.0,3.0,5.984574283611112
4143,50,1,17,3,0,1,173280,4.0,15,2,20.0,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1.0,3.0,3.0,9.579885919722225
4144,39,0,25,3,0,2,197010,0.0,11,0,21.0,3,20,9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,4.0,2.0,3.5,7.296184302777778
4145,31,0,8,4,1,4,147320,0.0,12,0,10.0,3,9,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,1.0,3.0,3.0,7.170194645277778
4146,26,0,11,4,0,2,92780,0.0,20,0,5.0,3,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.5,7.486350350277777
4147,36,0,5,1,0,1,13590,4.0,12,0,17.0,2,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,3.0,3.0,7.699389945277778
4148,39,0,2,1,1,1,47790,4.0,14,2,9.0,3,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.0,3.0,3.0,6.190570606666667
4149,27,0,8,2,0,1,164220,1.0,20,1,6.0,3,6,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,2.0,3.0,3.5,9.357111474166668
4150,49,0,6,1,0,3,29960,2.0,18,1,17.0,2,9,0,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,2.0,2.0,2.5,6.521100090833333
4151,34,0,4,3,1,1,12610,2.0,14,1,6.0,6,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,3.0,4.0,3.0,6.646412370277778
4152,41,1,7,2,1,1,20990,8.0,12,1,8.0,2,6,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,4.0,1.0,3.0,8.748711556388889
4153,49,0,1,4,1,2,58100,1.0,21,1,10.0,2,10,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,2.0,3.0,3.5,6.782173200277778
4154,37,1,2,3,0,1,56470,6.0,19,0,7.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,3.0,3.0,8.4787616275
4155,33,0,10,2,0,2,34200,1.0,14,0,8.0,3,8,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0,3.0,3.0,9.638772706944446
4156,27,0,5,4,1,4,44000,9.0,17,1,6.0,3,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,2.0,3.0,2.5,6.439468193333333
4157,32,0,9,2,1,2,35000,0.0,16,1,8.0,2,7,3,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,2.0,2.5,7.434027433888889
4158,59,0,2,2,1,5,20660,4.0,12,1,12.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1.0,2.0,3.0,9.955941563333331
4159,30,0,11,4,0,2,171690,1.0,17,2,1.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,3.0,3.0,3.0,7.142715451388889
4160,38,0,18,4,0,2,41620,0.0,15,1,10.0,1,9,1,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.0,7.673068733611111
4161,36,0,7,3,0,1,92040,6.0,23,1,17.0,2,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,3.0,2.0,3.5,7.991597711111111
4162,35,0,3,4,0,2,32940,0.0,11,0,6.0,2,5,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,2.0,3.0,3.0,7.7438894975
4163,29,0,29,4,0,2,21270,0.0,11,1,10.0,3,9,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,2.5,10.189215571944445
4164,31,0,2,2,0,2,39750,1.0,15,1,5.0,3,5,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,3.0,2.0,3.0,6.369222717777778
4165,34,0,28,3,0,1,107930,0.0,11,3,3.0,1,2,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,4.0,3.0,2.5,7.791167544444445
4166,28,1,1,4,0,5,100960,5.0,13,0,6.0,2,4,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,3.0,3.0,3.0,10.419108660277775
4167,29,0,16,2,1,4,36460,1.0,14,0,10.0,3,10,8,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,3.0,3.5,8.087673004166666
4168,32,0,22,3,1,2,74460,0.0,19,0,7.0,3,6,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,2.0,2.0,3.0,10.839170018055556
4169,22,0,8,3,1,3,108510,1.0,16,1,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,4.0,2.0,3.5,9.930457948333332
4170,53,0,11,3,0,2,21090,2.0,13,0,31.0,3,25,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,8.092834289999999
4171,38,0,29,3,1,1,37220,5.0,14,0,6.0,0,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,3.0,3.0,9.770233801111113
4172,24,0,1,5,0,3,93800,0.0,16,0,5.0,2,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,3.0,2.0,2.5,6.9357938325
4173,36,1,1,3,0,1,54860,7.0,12,1,10.0,2,5,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1.0,3.0,3.0,6.3784274000000005
4174,34,0,24,3,0,4,27420,0.0,11,1,13.0,2,12,2,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,2.0,3.0,3.0,6.249249005277777
4175,21,0,2,3,0,2,137570,1.0,12,1,0.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,6.474817775555555
4176,34,1,15,2,1,2,84630,2.0,13,0,8.0,2,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.0,3.0,2.0,7.89596267
4177,53,0,2,1,0,5,31620,4.0,15,0,26.0,4,14,4,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.0,2.0,3.0,7.766701919444444
4178,32,1,10,3,1,2,165980,1.0,13,0,10.0,2,10,6,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,1.0,3.0,3.0,9.701872695
4179,42,0,10,3,0,2,66510,0.0,20,0,10.0,5,9,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,2.0,3.0,3.0,7.389317132222223
4180,44,0,3,1,1,1,23450,3.0,15,2,24.0,0,22,5,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,7.012055969166667
4181,46,0,2,3,1,1,34200,3.0,13,2,22.0,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.0,2.0,2.0,8.080188532222222
4182,33,0,3,3,0,1,43730,4.0,14,0,7.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,6.204862647222222
4183,44,0,26,3,0,5,47590,2.0,21,0,9.0,2,4,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,4.0,3.5,8.459717207222223
4184,30,0,1,4,1,1,53010,1.0,16,1,10.0,3,10,1,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,3.0,3.0,3.0,5.982583453055556
4185,39,1,1,4,0,1,36730,3.0,14,1,19.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,4.0,3.0,6.639248040555556
4186,24,1,2,5,0,3,47680,2.0,11,1,6.0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,4.0,2.0,2.5,9.6479010725
4187,43,0,9,5,1,1,12740,1.0,19,0,6.0,3,5,1,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0,3.0,2.0,2.5,6.708091048611111
4188,50,1,12,4,0,1,49000,1.0,11,0,3.0,3,3,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,3.0,3.0,2.5,8.991783240277778
4189,35,0,2,4,0,3,104660,1.0,13,0,2.0,1,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0,4.0,3.0,3.0,7.512164215
4190,36,0,25,1,1,4,170070,9.0,12,1,6.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,1.0,4.0,2.5,9.185189972222224
4191,33,0,9,2,0,4,29090,2.0,11,0,10.0,2,5,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.0,1.0,3.0,2.5,6.8838853250000005
4192,35,0,10,1,0,1,57650,1.0,14,1,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.0,3.0,3.0,6.2941747744444445
4193,27,0,8,2,1,3,45990,1.0,15,1,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1.0,3.0,2.5,7.794829965833333
4194,26,1,4,3,0,2,24040,1.0,12,0,1.0,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,3.0,2.0,3.0,7.866961442777778
4195,27,0,24,3,0,4,31720,1.0,20,1,9.0,1,9,1,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.5,6.964666480277778
4196,30,0,1,4,0,1,20330,1.0,14,1,12.0,3,12,3,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4.0,3.0,2.0,6.932600300555555
4197,41,1,20,4,0,2,102090,1.0,13,1,23.0,2,22,15,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,3.0,3.0,3.0,6.068874785555556
4198,34,0,7,2,1,1,86200,0.0,13,1,10.0,2,9,8,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3.0,3.0,2.5,7.773409199444445
4199,37,0,17,3,1,3,20640,4.0,16,0,8.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,3.0,2.5,6.140512383333333
4200,46,0,20,3,0,3,40350,4.0,14,1,14.0,2,9,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.0,3.0,3.0,9.015367175
4201,35,0,8,4,1,3,38380,1.0,16,1,1.0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0,3.0,3.0,7.066498326944444
4202,48,1,2,4,1,1,45910,9.0,16,0,23.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.0,3.0,2.0,9.196582386944444
4203,28,1,10,1,0,1,25610,1.0,22,1,2.0,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3.0,2.0,3.5,10.82182980972222
4204,44,0,1,1,1,3,15630,5.0,12,2,9.0,3,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1.0,2.0,3.0,9.25612292138889
4205,35,0,5,4,1,3,48980,2.0,15,2,10.0,2,4,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,1.0,3.0,3.0,9.305154321666668
4206,26,0,4,4,1,3,47890,7.0,20,1,5.0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,2.0,3.5,10.333575378888888
4207,33,0,29,4,1,1,31800,1.0,14,1,15.0,2,15,8,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,4.0,3.0,3.0,8.281836309444444
4208,35,0,15,3,0,3,65490,1.0,20,0,9.0,3,9,1,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,1.0,2.0,3.5,6.667614042222223
4209,35,0,3,2,1,1,63880,3.0,13,0,4.0,6,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,3.0,2.5,8.466829281944445
4210,31,0,10,2,1,2,112440,3.0,12,1,10.0,3,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,4.0,2.0,3.0,7.046227061388889
4211,37,0,4,3,0,4,160320,1.0,13,0,7.0,2,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,3.0,4.0,3.0,7.351724866111111
4212,32,0,21,3,0,2,23620,1.0,11,0,9.0,2,9,7,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,4.0,3.0,3.0,7.829691272777778
4213,38,0,25,3,0,2,163280,1.0,17,3,10.0,2,10,9,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,3.0,3.0,6.263458409166666
4214,50,0,2,4,1,4,83760,5.0,14,3,29.0,2,27,13,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0,2.0,3.0,9.355918959722224
4215,59,0,1,3,0,1,166060,7.0,11,0,28.0,6,21,7,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,2.0,3.0,6.498754634722222
